"",".id","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"1","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,50,"Bangladesh",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,290060,NA,280137,NA,NA,0
"2","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,64,"Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,27950,NA,45915,NA,NA,0
"3","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,144,"Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,42,NA,125,NA,NA,0
"4","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,10000,NA,15475,NA,NA,0
"5","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,28000,NA,24783,NA,NA,0
"6","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,34498,NA,37570,NA,NA,0
"7","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,484,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,20,NA,100,NA,NA,0
"8","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,36328,NA,68779,NA,NA,0
"9","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,321,NA,103,NA,NA,0
"10","16","HS",2018,201805,"May 2018",4,0,2,"Exports",699,"India",NA,524,"Nepal",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,4675,NA,9284,NA,NA,0
